,index,year,bmi,Vape_Use,Physical_Activity,Television,Electronic_Devices,Grades,race,sex,weight,marijuana_use
2363,176364,2015,23.2284,1,4,7,7,2,3,2,67.13,2
2364,176365,2015,29.92,2,6,4,3,1,3,2,91.63,2
2365,176366,2015,27.4316,1,6,5,5,3,1,2,82.1,2
2366,176367,2015,20.2994,1,7,3,2,2,3,2,65.77,2
2367,176368,2015,23.3029,1,8,2,4,4,3,2,65.77,1
2368,176370,2015,20.5435,1,5,3,4,5,4,2,70.31,1
2369,176371,2015,19.5988,2,1,1,7,1,3,2,63.5,2
2370,176373,2015,21.9753,2,8,7,7,3,3,2,65.77,1
2371,176375,2015,19.6194,2,8,2,2,2,3,2,56.7,2
2372,176376,2015,21.216,2,8,1,2,1,3,2,59.88,1
2373,176377,2015,21.3407,1,1,2,4,1,3,2,56.7,1
2374,176378,2015,20.4618,1,3,3,7,3,3,2,61.24,2
2375,176380,2015,19.2508,1,2,3,4,2,3,2,68.04,2
2376,176381,2015,16.038,2,4,1,7,1,1,2,54.89,2
2377,176382,2015,31.1053,1,6,2,7,3,3,2,95.26,1
2378,176383,2015,21.3106,1,8,3,3,3,1,2,79.38,1
2379,176384,2015,25.1804,1,4,2,3,3,1,2,86.18,1
2380,176385,2015,25.1804,1,4,3,5,7,1,2,86.18,2
2381,176386,2015,20.995,1,8,2,4,1,1,2,70.31,1
2382,176387,2015,19.4625,1,8,6,7,7,3,2,51.71,1
2383,176388,2015,21.817,1,8,7,4,3,2,2,77.11,1
2384,176389,2015,20.1616,2,1,2,4,2,4,2,54.89,2
2385,176390,2015,20.2994,1,6,5,6,1,1,2,65.77,1
2386,176391,2015,19.8796,1,2,3,7,1,2,2,64.41,2
2387,176393,2015,37.6542,1,6,3,2,2,3,2,126.1,2
2388,176394,2015,17.179,2,2,4,7,2,1,2,54.43,2
2389,176395,2015,20.3169,2,4,1,4,4,3,2,53.98,2
2390,176396,2015,20.2906,1,6,3,3,3,3,2,62.14,1
2391,176397,2015,24.2507,2,3,5,7,2,1,2,72.58,2
2392,176399,2015,22.2171,2,8,7,1,3,1,2,68.04,2
2393,176400,2015,20.3171,1,8,2,7,2,3,2,68.04,2
2394,176401,2015,19.321,1,8,3,3,4,1,2,62.6,1
2395,176402,2015,22.4986,1,6,4,4,1,3,2,63.5,2
2396,176403,2015,18.9012,1,4,5,7,3,1,2,61.24,1
2397,176405,2015,28.4938,1,8,2,4,3,4,2,97.52,1
2398,176406,2015,20.7347,2,8,5,3,3,1,2,63.5,2
2399,176408,2015,23.4923,2,5,5,2,1,1,2,70.31,2
2400,176409,2015,18.0375,1,8,6,7,1,1,2,57.15,1
2401,176410,2015,23.3242,1,8,3,1,2,3,2,63.5,2
2402,176411,2015,29.7759,1,8,4,5,3,1,2,105.24,1
2403,176412,2015,21.9753,2,8,2,3,1,1,2,65.77,2
2404,176413,2015,22.7338,2,6,1,6,1,4,2,68.04,2
2405,176414,2015,20.4618,2,8,4,3,2,3,2,61.24,1
2406,176415,2015,25.8255,2,1,4,4,2,4,2,70.31,2
2407,176417,2015,34.511,1,3,4,2,3,1,2,105.69,2
2408,176418,2015,21.1713,2,2,4,7,2,3,2,56.25,2
2409,176419,2015,27.7673,1,6,2,1,2,1,2,92.99,2
2410,176420,2015,19.2555,2,3,1,6,1,4,2,58.97,2
2411,176421,2015,29.0381,1,6,6,6,4,3,2,83.92,1
2412,176422,2015,22.7578,1,4,2,3,2,1,2,65.77,1
2413,176423,2015,19.6996,1,6,2,3,3,3,2,60.33,2
2414,176424,2015,37.6678,1,8,7,7,5,3,2,108.86,1
2415,176425,2015,20.0417,1,8,2,5,1,1,2,63.5,1
2416,176427,2015,20.3171,2,6,3,1,1,1,2,68.04,2
2417,176428,2015,16.2939,2,2,2,7,1,1,2,49.9,2
2418,176430,2015,20.8754,2,8,4,4,3,1,2,60.33,2
2419,176431,2015,23.4024,1,1,3,2,3,1,2,71.67,2
2420,176432,2015,30.7789,2,6,4,4,1,1,2,97.52,2
2421,176433,2015,26.9965,2,3,7,4,1,1,2,78.02,2
2422,176435,2015,19.4024,1,8,2,2,2,4,2,59.42,2
2423,176436,2015,27.4414,2,7,2,2,1,1,2,88.91,2
2424,176437,2015,41.0869,2,1,4,3,2,3,2,140.62,2
2425,176438,2015,24.4531,1,7,3,7,2,1,2,62.6,1
2426,176439,2015,19.4828,1,1,3,7,2,3,2,66.68,1
2427,176440,2015,22.4986,1,8,3,1,2,1,2,63.5,1
2428,176441,2015,20.8264,2,1,1,7,3,1,2,56.7,2
2429,176442,2015,20.4709,1,8,4,5,2,3,2,64.86,1
2430,176444,2015,19.9927,2,4,2,4,2,3,2,54.43,1
2431,176445,2015,20.4618,1,7,2,6,2,1,2,61.24,1
2432,176446,2015,39.2388,2,5,2,7,3,1,2,113.4,2
2433,176447,2015,22.8698,2,6,1,7,1,1,2,82.56,2
2434,176448,2015,21.3601,2,8,2,1,2,3,2,77.11,2
2435,176449,2015,36.4012,2,6,4,7,2,2,2,117.94,2
2436,176450,2015,18.036,1,8,2,2,4,3,2,53.98,1
2437,176451,2015,21.793,2,8,4,1,2,1,2,55.79,2
2438,176453,2015,22.7962,1,6,1,7,7,4,2,78.02,2
2439,176454,2015,23.5433,2,5,4,4,1,4,2,68.04,2
2440,176455,2015,26.0401,1,4,3,1,1,1,2,84.37,2
2441,176456,2015,31.4954,1,6,5,1,3,4,2,99.79,2
2442,176457,2015,19.5988,1,3,2,7,2,4,2,63.5,1
2443,176458,2015,28.9293,2,6,4,3,2,3,2,81.65,2
2444,176459,2015,24.9917,2,5,3,4,1,1,2,68.04,2
2445,176460,2015,17.8285,1,4,1,5,3,3,2,68.49,2
2446,176461,2015,26.2111,1,8,1,4,1,3,2,75.75,1
2447,176462,2015,35.3564,2,6,6,4,3,3,2,99.79,2
2448,176463,2015,19.6689,2,6,4,5,1,1,2,77.11,2
2449,176464,2015,26.3251,1,3,2,5,3,3,2,71.67,1
2450,176465,2015,23.6426,2,7,4,2,1,4,2,70.76,2
2451,176466,2015,19.6194,1,8,4,4,1,1,2,56.7,1
2452,176467,2015,34.8443,2,6,5,5,4,3,2,100.7,2
2453,176468,2015,25.7643,1,2,5,2,2,3,2,77.11,2
2454,176469,2015,21.4746,2,5,3,1,2,3,2,68.04,1
2455,176470,2015,21.053,2,8,5,6,2,3,2,59.42,2
2456,176471,2015,19.4464,2,1,7,7,7,2,2,46.72,2
2457,176472,2015,23.6584,1,1,7,7,3,3,2,64.41,1
2458,176474,2015,17.9198,1,8,2,7,2,3,2,58.06,1
2459,176475,2015,27.3207,2,4,2,2,2,3,2,77.11,2
2460,176476,2015,21.5209,2,3,4,3,2,1,2,64.41,2
2461,176477,2015,33.6447,2,7,5,5,3,3,2,106.6,2
2462,176478,2015,22.2644,2,7,1,7,1,2,2,76.2,2
2463,176481,2015,17.182,1,7,3,2,2,1,2,52.62,1
2464,176484,2015,22.4012,1,8,4,2,3,3,2,72.58,2
2465,176485,2015,20.7625,1,8,5,7,7,3,2,62.14,2
2466,176487,2015,17.3242,2,5,1,4,2,3,2,54.89,2
2467,176488,2015,25.2006,2,7,3,7,3,3,2,81.65,2
2468,176489,2015,23.8581,2,2,1,6,3,3,2,68.95,2
2469,176490,2015,17.2664,1,6,6,7,1,1,2,49.9,1
2470,176491,2015,27.4024,2,8,4,6,1,1,2,83.92,2
2471,176492,2015,30.8246,2,1,1,1,7,3,2,83.92,1
2472,176493,2015,20.6633,1,1,5,6,3,1,2,79.38,1
2473,176494,2015,22.4012,2,2,6,7,4,3,2,72.58,1
2474,176495,2015,22.9075,2,8,2,4,1,1,2,72.58,2
2475,176497,2015,24.4376,1,8,4,4,2,1,2,74.84,2
2476,176498,2015,19.5988,1,8,7,6,3,4,2,63.5,1
2477,176499,2015,24.9216,2,8,4,2,1,4,2,83.46,2
2478,176500,2015,20.4048,1,5,6,7,4,2,2,58.97,1
2479,176501,2015,28.6182,1,8,4,4,1,1,2,106.6,2
2480,176502,2015,20.3171,2,7,2,4,1,1,2,68.04,2
2481,176503,2015,21.7006,2,2,1,5,1,1,2,70.31,2
2482,176504,2015,24.9116,2,8,5,4,1,1,2,78.93,2
2483,176505,2015,22.9075,1,8,4,4,7,1,2,72.58,1
2484,176506,2015,18.8476,2,8,1,3,2,4,2,68.04,2
2485,176507,2015,21,1,8,4,5,2,1,2,68.04,1
2486,176508,2015,22.082,1,6,4,4,2,1,2,54.43,1
2487,176509,2015,35.8052,1,3,5,5,3,1,2,126.55,1
2488,176511,2015,26.6612,2,6,4,5,1,1,2,81.65,2
2489,176512,2015,20.09,2,8,1,7,2,1,2,58.06,2
2490,176514,2015,20.0417,2,8,2,2,1,1,2,63.5,2
2491,176515,2015,23.1015,2,6,2,6,1,4,2,81.65,2
2492,176516,2015,18.9012,2,8,5,3,1,1,2,61.24,2
2493,176517,2015,28.9003,2,8,4,6,2,1,2,104.33,2
2494,176518,2015,20.2994,2,7,1,4,2,1,2,65.77,2
2495,176519,2015,16.8918,1,3,5,1,1,1,2,53.52,1
2496,176521,2015,26.179,1,6,5,5,3,1,2,84.82,1
2497,176522,2015,25.0318,1,8,5,4,2,1,2,76.66,1
2498,176523,2015,23.6208,2,8,5,2,2,1,2,74.84,2
2499,176525,2015,25.7643,1,5,3,4,2,3,2,77.11,1
2500,176526,2015,18.9012,2,4,1,7,3,3,2,61.24,2
2501,176527,2015,24.5201,1,8,7,4,2,2,2,83.92,2
2502,176528,2015,22.2018,1,8,4,4,1,1,2,78.47,2
2503,176529,2015,23.0243,1,8,7,7,1,1,2,88.45,1
2504,176530,2015,23.0988,2,4,2,5,2,1,2,74.84,2
2505,176531,2015,21.1874,2,4,1,1,2,3,2,67.13,2
2506,176532,2015,24.589,2,3,2,6,5,3,2,69.4,2
2507,176533,2015,25.4103,2,8,3,1,3,2,2,89.81,1
2508,176534,2015,31.4954,2,5,6,7,2,4,2,99.79,1
2509,176535,2015,19.3284,2,3,6,7,2,4,2,61.24,2
2510,176536,2015,19.3992,1,7,5,7,2,4,2,58.06,1
2511,176537,2015,19.6194,2,3,1,7,4,4,2,56.7,2
2512,176539,2015,23.8568,2,7,4,2,3,1,2,81.65,1
2513,176541,2015,25.059,1,6,5,5,1,3,2,83.92,2
2514,176542,2015,23.1915,1,6,1,7,2,4,2,73.48,2
2515,176543,2015,21.7006,2,4,6,7,2,2,2,70.31,1
2516,176545,2015,30.8082,2,6,4,6,1,1,2,94.35,1
2517,176547,2015,17.0694,2,8,4,4,4,3,2,60.33,2
2518,176548,2015,23.3367,1,8,2,5,1,3,2,73.94,2
2519,176549,2015,22.0167,1,8,2,4,1,3,2,62.14,2
2520,176550,2015,22.0167,1,8,2,7,2,2,2,62.14,1
2521,176551,2015,28.6575,2,7,7,5,2,2,2,78.02,1
2522,176553,2015,19.7033,2,5,4,6,2,4,2,58.97,2
2523,176554,2015,36.9759,2,8,5,5,4,1,2,69.4,2
2524,176555,2015,27.2812,2,4,2,1,4,2,2,81.65,2
2525,176556,2015,18.0484,1,8,3,5,1,1,2,52.16,1
2526,176557,2015,32.0698,2,8,2,2,3,2,2,101.61,2
2527,176558,2015,23.0495,2,6,4,7,7,4,2,73.03,1
2528,176563,2015,32.2118,1,1,7,6,4,4,2,102.06,2
2529,176564,2015,26.5228,1,4,1,3,2,1,2,79.38,1
2530,176566,2015,18.3247,2,8,2,3,2,3,2,58.06,2
2531,176567,2015,21.0665,1,8,4,2,2,1,2,63.05,1
2532,176568,2015,22.4012,2,5,5,5,2,1,2,72.58,2
2533,176570,2015,28.1734,2,8,5,1,3,2,2,94.35,2
2534,176571,2015,20.2994,2,3,4,7,1,1,2,65.77,2
2535,176572,2015,19.1589,1,6,1,3,4,3,2,52.16,1
2536,176574,2015,20.4618,1,6,4,4,2,1,2,61.24,1
2537,176576,2015,18.2866,1,8,3,5,2,1,2,61.24,2
2538,176577,2015,22.195,1,8,3,2,1,3,2,58.97,2
2539,176578,2015,22.5039,2,2,2,2,1,3,2,57.61,2
2540,176579,2015,31.8287,1,8,3,2,3,1,2,95.26,1
2541,176581,2015,28.9293,2,8,1,7,5,3,2,81.65,2
2542,176582,2015,32.3322,2,6,4,6,2,4,2,93.44,2
2543,176584,2015,32.4363,2,2,4,3,1,3,2,86.18,2
2544,176585,2015,30.4949,2,6,4,6,1,3,2,96.62,2
2545,176586,2015,35.9231,1,7,2,5,3,1,2,133.81,1
2546,176587,2015,18.2866,2,1,5,7,1,1,2,61.24,2
2547,176588,2015,24.7051,1,5,6,3,3,3,2,73.94,1
2548,176589,2015,18.8991,1,8,7,7,3,1,2,59.88,2
2549,176590,2015,21.3407,1,4,4,5,1,1,2,56.7,1
2550,176591,2015,32.9619,2,2,2,2,4,3,2,95.26,2
2551,176592,2015,38.57,2,7,7,7,1,2,2,108.86,2
2552,176593,2015,33.8619,2,4,4,6,2,1,2,113.4,2
2553,176594,2015,25.7643,1,8,2,4,2,3,2,77.11,1
2554,176595,2015,30.4836,1,8,2,4,3,1,2,104.33,1
2555,176596,2015,16.6078,2,1,3,4,2,3,2,52.62,2
2556,176597,2015,21.9723,1,6,1,3,2,3,2,63.5,1
2557,176598,2015,25.059,1,8,4,2,2,1,2,83.92,1
2558,176599,2015,19.3992,2,2,7,7,2,1,2,58.06,1
2559,176600,2015,40.6342,1,8,3,7,3,1,2,136.08,1
2560,176601,2015,33.6526,2,1,7,7,3,4,2,129.28,2
2561,176602,2015,23.6208,2,6,1,5,2,1,2,74.84,2
2562,176603,2015,19.5988,1,7,1,4,3,1,2,63.5,1
2563,176604,2015,28.9281,1,8,5,5,2,1,2,111.13,2
2564,176605,2015,34.6569,1,4,2,2,2,3,2,92.08,1
2565,176606,2015,27.4671,1,8,4,4,3,1,2,79.38,1
2566,176607,2015,34.358,2,8,3,1,1,1,2,108.86,2
2567,176608,2015,41.5917,1,1,4,4,2,2,2,120.2,1
2568,176609,2015,17.2191,1,8,4,2,2,4,2,55.79,1
2569,176610,2015,27.9163,2,1,3,1,2,2,2,88.45,1
2570,176611,2015,20.0893,1,8,3,2,2,3,2,56.7,2
2571,176612,2015,21.3382,2,8,5,2,2,1,2,73.03,1
2572,176613,2015,19.6194,2,6,2,5,2,1,2,56.7,2
2573,176615,2015,29.6229,1,8,5,3,4,3,2,90.72,1
2574,176616,2015,21.5349,1,6,5,4,2,3,2,60.78,2
2575,176617,2015,30.7661,1,2,2,7,2,3,2,92.08,1
2576,176618,2015,24.1437,1,8,3,3,3,4,2,73.94,2
2577,176619,2015,19.8931,2,8,1,5,2,3,2,70.31,2
2578,176620,2015,32.5838,1,8,4,3,1,1,2,97.52,1
2579,176621,2015,33.3422,1,8,5,7,2,1,2,99.79,1
2580,176622,2015,19.7033,1,1,2,2,4,1,2,58.97,1
2581,176623,2015,24.1094,2,1,3,1,1,1,2,80.74,2
2582,176624,2015,26.8389,1,3,5,4,6,3,2,75.75,1
2583,176627,2015,20.9408,1,5,1,2,2,1,2,71.67,1
2584,176628,2015,25.7643,2,8,7,4,1,2,2,77.11,2
2585,176630,2015,35.8395,1,8,4,6,2,3,2,116.12,2
2586,176631,2015,20.7305,1,8,4,5,3,2,2,53.07,2
2587,176633,2015,37.0988,1,2,5,3,3,1,2,120.2,1
2588,176634,2015,18.1864,2,4,1,6,1,1,2,54.43,2
2589,176635,2015,21.4759,2,4,2,5,2,4,2,65.77,2
2590,176636,2015,24.3287,1,8,2,1,3,3,2,70.31,2
2591,176637,2015,28.7948,1,8,1,2,3,3,2,86.18,2
2592,176638,2015,26.6817,1,8,5,3,2,3,2,77.11,1
2593,176639,2015,29.4494,2,1,1,1,3,2,2,68.04,1
2594,176640,2015,31.0761,1,5,4,4,3,3,2,89.81,2
2595,176641,2015,20.9162,1,8,5,3,1,3,2,62.6,1
2596,176642,2015,19.9927,2,6,4,4,1,3,2,54.43,2
2597,176643,2015,26.5069,2,6,1,6,3,3,2,90.72,2
2598,176644,2015,28.7232,2,1,5,4,3,4,2,83.01,2
2599,176645,2015,17.5,2,6,5,5,1,3,2,56.7,2
2600,176646,2015,19.9927,1,4,1,5,2,3,2,54.43,2
2601,176647,2015,20.482,2,7,1,3,3,3,2,73.94,2
2602,176648,2015,23.359,2,1,4,7,3,2,2,82.56,2
2603,176650,2015,20.7347,1,2,3,3,3,3,2,63.5,1
2604,176652,2015,25.2006,1,1,1,1,3,3,2,81.65,1
2605,176653,2015,21.0311,1,8,4,7,2,3,2,60.78,2
2606,176654,2015,26.1096,1,8,4,2,2,2,2,89.36,1
2607,176655,2015,28.0615,2,1,7,7,2,3,2,88.91,2
2608,176656,2015,24.2666,1,1,1,1,1,3,2,68.49,2
2609,176657,2015,25.5404,2,8,7,7,7,3,2,90.27,2
2610,176658,2015,29.7978,2,1,3,5,2,3,2,99.79,2
2611,176659,2015,34.1561,2,2,1,3,5,3,2,92.99,2
2612,176660,2015,21.6978,2,8,2,4,1,3,2,61.24,2
2613,176661,2015,24.589,1,6,1,2,3,3,2,69.4,1
2614,176663,2015,22.9599,2,7,4,7,1,3,2,74.39,2
2615,176665,2015,24.7347,2,1,1,4,2,4,2,75.75,2
2616,176666,2015,18.6119,1,8,3,4,2,4,2,58.97,1
2617,176667,2015,44.4343,2,6,6,6,2,3,2,136.08,2
2618,176669,2015,24.8047,1,1,3,7,3,3,2,63.5,1
2619,176670,2015,28.5675,2,5,3,2,4,3,2,82.56,2
2620,176672,2015,37.9371,2,8,2,3,3,1,2,120.2,2
2621,176673,2015,46.7687,2,1,1,7,3,1,2,132,2
2622,176674,2015,30.1607,2,8,4,3,2,3,2,106.6,2
2623,176675,2015,16.0988,2,4,2,6,2,3,2,52.16,2
2624,176677,2015,26.5988,1,5,1,2,2,1,2,86.18,1
2625,176678,2015,20.995,2,5,4,5,3,3,2,70.31,2
2626,176679,2015,19.3992,1,3,1,7,7,4,2,58.06,1
2627,176680,2015,22.5303,1,8,1,3,1,1,2,77.11,2
2628,176681,2015,18.3247,1,1,1,7,3,1,2,58.06,2
2629,176682,2015,20.1053,2,1,1,5,1,1,2,72.58,2
2630,176683,2015,17.9269,1,3,4,2,5,3,2,47.63,1
2631,176684,2015,30.0988,1,3,1,7,6,1,2,97.52,1
2632,176685,2015,24.7544,1,1,1,1,3,3,2,65.77,1
2633,176686,2015,18.0375,2,1,1,6,1,1,2,57.15,2
2634,176688,2015,21,1,1,1,1,3,3,2,68.04,2
2635,176689,2015,25.059,2,7,3,4,3,4,2,83.92,2
2636,176690,2015,17.59,1,8,6,5,2,1,2,63.5,1
2637,176691,2015,23.4863,2,6,5,4,1,1,2,83.01,2
2638,176692,2015,23.7438,2,7,2,4,2,2,2,83.92,2
2639,176693,2015,21.9753,2,8,2,1,2,1,2,65.77,2
2640,176694,2015,28.7948,2,7,2,5,2,1,2,86.18,2
2641,176695,2015,15.5035,2,3,7,7,2,3,2,60.78,2
2642,176696,2015,25.1142,1,8,1,1,2,1,2,72.58,1
2643,176699,2015,19.8465,1,8,2,7,2,4,2,60.78,2
2644,176700,2015,29.0989,1,6,1,5,3,3,2,87.09,1
2645,176701,2015,19.285,2,8,6,7,1,1,2,54.43,1
2646,176702,2015,31.8287,2,1,1,7,5,1,2,95.26,2
2647,176703,2015,21.7618,1,8,2,6,3,3,2,68.95,1
2648,176704,2015,21.9723,1,8,3,2,2,3,2,63.5,2
2649,176705,2015,21.4759,2,6,1,2,1,1,2,65.77,2
2650,176706,2015,21.1903,1,4,4,5,3,1,2,61.24,1
2651,176707,2015,22.0458,1,6,1,7,4,1,2,69.85,1
2652,176708,2015,24.5201,1,8,7,5,4,3,2,83.92,1
2653,176709,2015,22.2872,2,8,2,1,1,3,2,64.41,2
2654,176710,2015,21.6728,1,8,3,4,2,1,2,72.58,1
2655,176711,2015,31.4894,2,4,1,5,3,3,2,85.73,2
2656,176712,2015,24.4844,1,8,2,4,3,3,2,70.76,1
2657,176714,2015,29.0381,2,1,5,4,2,1,2,83.92,2
2658,176716,2015,19.3284,1,5,4,3,2,3,2,61.24,1
2659,176717,2015,19.5527,2,1,1,5,3,1,2,59.88,1
2660,176718,2015,23.6208,1,6,1,5,2,1,2,74.84,1
2661,176719,2015,22.9584,2,4,1,2,2,4,2,70.31,2
2662,176720,2015,22.8082,1,8,1,2,3,3,2,69.85,2
2663,176722,2015,21.8395,1,1,5,3,3,3,2,70.76,1
2664,176723,2015,22.1329,2,6,1,4,1,1,2,75.75,2
2665,176724,2015,24.3538,2,1,7,7,7,3,2,58.51,2
2666,176725,2015,19.4922,1,8,5,7,3,3,2,49.9,1
2667,176726,2015,18.6119,2,8,2,6,2,1,2,58.97,2
2668,176727,2015,20.8936,1,5,4,4,3,1,2,58.97,1
2669,176729,2015,18.2866,1,8,7,7,4,1,2,61.24,1
2670,176731,2015,32.2118,1,4,3,3,2,1,2,102.06,1
2671,176732,2015,22.9075,1,8,2,2,2,1,2,72.58,1
2672,176733,2015,20.4863,2,3,5,7,2,1,2,54.43,2
2673,176735,2015,18.2006,2,1,1,6,2,1,2,58.97,2
2674,176736,2015,23.3029,2,8,1,6,3,3,2,65.77,1
2675,176737,2015,21.7356,2,2,1,4,1,1,2,74.39,2
2676,176738,2015,36.1812,2,6,6,7,2,1,2,123.83,2
2677,176739,2015,26.511,2,8,4,5,3,1,2,81.19,2
2678,176740,2015,18.6085,2,4,2,6,2,1,2,65.77,2
2679,176741,2015,18.9615,2,6,1,5,2,3,2,63.5,1
2680,176742,2015,17.1709,2,4,2,4,3,1,2,63.96,1
2681,176743,2015,24.9198,1,8,4,2,2,1,2,80.74,1
2682,176744,2015,30.8001,2,8,4,1,3,1,2,108.86,2
2683,176745,2015,27.3612,2,6,5,5,3,1,2,91.63,2
2684,176748,2015,23.1936,1,6,3,6,3,1,2,79.38,2
2685,176749,2015,43.9481,2,3,4,2,3,1,2,127.01,2
2686,176750,2015,21,2,3,3,4,1,1,2,68.04,2
2687,176751,2015,20.995,1,8,1,2,2,1,2,70.31,1
2688,176752,2015,29.0381,1,5,3,7,2,3,2,83.92,1
2689,176753,2015,19.2169,2,1,5,3,2,1,2,65.77,2
2690,176754,2015,25.1804,2,8,4,1,2,4,2,86.18,2
2691,176755,2015,17.2301,2,1,3,2,2,1,2,58.97,1
2692,176756,2015,16.2309,1,3,7,6,3,3,2,45.81,1
2693,176757,2015,26.8892,2,5,3,4,2,1,2,97.07,2
2694,176759,2015,21.9889,2,6,2,2,2,1,2,79.38,2
2695,176760,2015,23.3029,2,1,2,3,2,4,2,65.77,2
2696,176761,2015,22.0702,2,7,1,3,2,1,2,67.59,2
2697,176762,2015,19.3045,2,3,1,3,1,4,2,55.79,2
2698,176763,2015,23.5433,2,1,1,5,1,4,2,68.04,2
2699,176764,2015,20.3171,2,1,4,7,3,1,2,68.04,2
2700,176765,2015,23.0988,2,5,2,3,1,1,2,74.84,2
2701,176767,2015,26.4866,2,2,2,3,1,1,2,83.92,2
2702,176768,2015,18.693,2,6,1,6,1,4,2,44.91,2
2703,176770,2015,26.9158,2,2,5,3,2,3,2,85.28,1
2704,176771,2015,23.8568,1,8,3,2,2,1,2,81.65,2
2705,176773,2015,25.8255,2,6,3,4,2,3,2,70.31,2
2706,176774,2015,23.7438,2,8,1,2,1,1,2,83.92,2
2707,176776,2015,20.4618,2,8,3,3,2,1,2,61.24,2
2708,176777,2015,18.5143,2,1,1,2,7,1,2,56.7,2
2709,176778,2015,28.1682,1,4,2,1,2,4,2,74.84,1
2710,176779,2015,17.68,2,4,3,1,1,4,2,49.9,2
2711,176781,2015,22.4012,2,1,1,1,1,2,2,72.58,2
2712,176782,2015,21.3601,1,8,4,1,1,3,2,77.11,1
2713,176783,2015,25.0058,2,1,2,3,1,4,2,74.84,2
2714,176784,2015,30.8246,1,6,4,4,1,3,2,83.92,1
2715,176785,2015,14.4311,2,4,5,6,2,3,2,61.24,2
2716,176786,2015,22.1204,2,8,5,1,2,1,2,71.67,2
2717,176788,2015,21.7006,2,8,5,2,1,1,2,70.31,2
2718,176789,2015,23.1015,2,8,3,3,3,1,2,81.65,2
2719,176790,2015,17.8934,2,3,1,6,3,1,2,61.24,2
2720,176791,2015,32.2006,2,4,1,5,2,2,2,104.33,2
2721,176792,2015,17.7589,1,6,4,4,1,1,2,60.78,1
2722,176793,2015,30.2907,2,6,1,7,2,1,2,87.54,1
2723,176794,2015,19.1589,2,8,3,4,1,1,2,52.16,2
2724,176795,2015,20.5435,1,8,2,4,2,1,2,70.31,1
2725,176796,2015,22.0167,1,6,7,7,2,3,2,62.14,2
2726,176797,2015,19.3284,2,6,6,5,2,1,2,61.24,2
2727,176798,2015,23.7033,2,8,3,2,1,1,2,79.38,2
2728,176799,2015,16.7994,2,4,2,5,1,1,2,54.43,2
2729,176800,2015,21.8395,2,8,2,2,1,1,2,70.76,2
2730,176802,2015,24.6244,2,6,4,5,2,1,2,78.02,2
2731,176803,2015,22.9277,1,7,1,5,3,2,2,78.47,1
2732,176804,2015,21.6728,2,8,3,5,4,1,2,72.58,2
2733,176805,2015,23.3029,1,8,1,5,7,3,2,65.77,1
2734,176806,2015,18.9448,1,5,2,1,3,1,2,56.7,2
2735,176807,2015,28.0391,2,7,5,2,3,1,2,93.9,2
2736,176808,2015,15.0776,2,8,3,1,3,1,2,54.43,2
2737,176810,2015,17.179,2,4,5,5,2,1,2,54.43,2
2738,176812,2015,23.0988,1,6,1,4,1,4,2,74.84,2
2739,176814,2015,18.9448,1,7,5,4,2,3,2,56.7,2
2740,176815,2015,30.3641,1,8,2,2,3,3,2,92.99,1
2741,176818,2015,27.3612,2,7,6,5,2,3,2,91.63,2
2742,176819,2015,20.827,2,8,4,2,2,2,2,81.65,1
2743,176820,2015,25.7338,1,8,2,3,3,1,2,86.18,2
2744,176821,2015,21.1903,2,3,2,7,1,1,2,61.24,2
2745,176822,2015,19.3284,2,6,1,4,2,1,2,61.24,2
2746,176823,2015,27.3207,1,8,3,3,2,2,2,77.11,1
2747,176824,2015,29.4017,1,8,2,3,4,1,2,106.14,1
2748,176825,2015,17.3242,1,2,1,7,4,1,2,54.89,1
2749,176826,2015,25.7405,2,8,4,3,2,1,2,74.39,2
2750,176827,2015,24.8816,1,3,6,1,2,2,2,76.2,1
2751,176828,2015,21.4746,2,8,2,4,2,4,2,68.04,2
2752,176829,2015,25.0489,2,3,7,6,4,4,2,85.73,2
2753,176831,2015,29.1204,2,6,4,1,3,3,2,94.35,2
2754,176832,2015,46.3871,1,8,2,1,2,4,2,158.76,2
2755,176833,2015,20.7581,2,8,4,4,2,1,2,65.77,2
2756,176834,2015,21.3325,2,4,4,2,1,2,2,67.59,2
2757,176836,2015,21,1,8,2,7,2,3,2,68.04,1
2758,176837,2015,19.6393,1,8,3,1,3,1,2,65.77,2
2759,176839,2015,21.92,2,8,1,1,2,1,2,67.13,2
2760,176840,2015,21.406,2,6,3,1,1,1,2,83.92,2
2761,176841,2015,21.8573,2,7,2,3,6,1,2,61.69,2
2762,176842,2015,17.7534,1,7,1,3,1,2,2,56.25,1
2763,176843,2015,17.6088,2,6,2,2,1,2,2,58.97,2
2764,176844,2015,24.3372,1,6,1,5,3,3,2,77.11,1
2765,176845,2015,25.4815,2,3,7,7,1,1,2,82.56,2
2766,176846,2015,22.9584,2,8,3,2,2,3,2,70.31,2
2767,176847,2015,33.6447,1,5,5,4,2,2,2,106.6,2
2768,176848,2015,21.2169,2,8,3,3,2,1,2,63.5,2
2769,176849,2015,27.4671,1,4,2,7,1,3,2,79.38,1
2770,176850,2015,25.1788,2,8,3,4,2,3,2,77.11,1
2771,176851,2015,23.1015,2,8,3,3,2,1,2,81.65,2
2772,176852,2015,24.2191,2,8,4,3,3,4,2,78.47,2
2773,176854,2015,24.4824,1,8,2,2,2,1,2,77.57,2
