,index,year,bmi,Vape Use,Physical Activity,Television,Electronic Devices,Grades,race,sex
13187,209028,2019,37.6953,6,7,7,7,6,1,2
13188,209029,2019,17.0474,2,2,1,2,1,1,2
13189,209030,2019,23.1936,2,1,1,1,1,1,2
13190,209031,2019,22.6177,1,1,1,1,1,4,2
13191,209032,2019,29.3492,2,1,1,1,1,3,2
13192,209033,2019,18.2006,1,1,1,1,1,1,2
13193,209035,2019,21.6166,1,1,1,1,1,1,2
13194,209036,2019,19.6194,2,1,1,1,1,4,2
13195,209038,2019,22.1797,2,3,1,3,1,3,2
13196,209039,2019,23.1015,2,1,1,1,1,1,2
13197,209041,2019,32.1404,1,1,1,1,1,1,2
13198,209043,2019,28.0,2,1,1,1,1,3,2
13199,209044,2019,27.4024,2,1,1,1,1,1,2
13200,209046,2019,22.9584,2,1,1,1,1,1,2
13201,209047,2019,18.9584,2,1,1,1,1,4,2
13202,209048,2019,21.6728,2,1,1,1,1,1,2
13203,209049,2019,21.4746,2,2,3,2,1,1,2
13204,209050,2019,45.3825,2,1,1,1,1,3,2
13205,209051,2019,29.9908,2,2,2,2,1,3,2
13206,209053,2019,19.4851,2,2,2,2,1,1,2
13207,209054,2019,30.7994,1,1,1,1,1,3,2
13208,209055,2019,26.31,2,1,1,1,1,1,2
13209,209056,2019,19.3278,2,1,1,1,1,3,2
13210,209057,2019,27.9163,2,1,1,1,1,3,2
13211,209058,2019,20.8936,1,1,1,1,1,1,2
13212,209059,2019,21.9825,2,2,2,2,1,1,2
13213,209060,2019,23.8568,2,1,1,1,1,3,2
13214,209062,2019,27.5802,1,1,1,1,1,2,2
13215,209063,2019,31.7826,2,1,1,1,1,1,2
13216,209064,2019,16.6612,2,1,1,1,1,3,2
13217,209066,2019,31.0761,2,1,1,1,1,2,2
13218,209068,2019,23.8726,2,1,1,1,1,1,2
13219,209069,2019,29.0318,2,1,1,1,1,2,2
13220,209071,2019,22.6177,2,3,4,3,4,1,2
13221,209072,2019,18.0149,2,1,1,1,1,2,2
13222,209074,2019,23.6996,2,1,1,1,1,2,2
13223,209076,2019,23.2555,2,1,1,1,1,3,2
13224,209077,2019,21.0318,2,1,1,1,1,2,2
13225,209078,2019,22.9804,2,1,1,1,1,2,2
13226,209082,2019,19.5988,2,1,1,1,1,4,2
13227,209083,2019,23.1405,2,1,1,1,1,1,2
13228,209084,2019,23.7438,2,2,1,2,2,1,2
13229,209085,2019,28.7948,1,1,1,1,1,3,2
13230,209086,2019,21.6728,1,1,1,1,1,1,2
13231,209087,2019,31.0702,1,3,1,3,1,1,2
13232,209088,2019,18.3247,2,2,1,2,1,3,2
13233,209091,2019,26.5164,1,1,1,1,1,3,2
13234,209092,2019,22.195,2,1,1,1,1,2,2
13235,209093,2019,19.9778,2,1,1,1,1,1,2
13236,209094,2019,17.7731,2,2,1,2,1,4,2
13237,209095,2019,24.2507,1,1,1,1,1,1,2
13238,209096,2019,30.2907,1,1,1,1,1,3,2
13239,209097,2019,27.9163,1,1,1,1,1,1,2
13240,209098,2019,44.4003,1,1,1,1,1,2,2
13241,209099,2019,24.3811,2,2,3,2,1,1,2
13242,209100,2019,27.1522,1,2,2,2,3,2,2
13243,209104,2019,28.9833,1,1,1,1,2,2,2
13244,209106,2019,17.7809,1,1,1,1,1,4,2
13245,209107,2019,19.285,2,4,1,4,2,3,2
13246,209108,2019,26.5988,2,1,1,1,1,1,2
13247,209109,2019,22.5401,2,3,4,3,1,1,2
13248,209110,2019,21.2617,1,1,1,1,1,3,2
13249,209112,2019,28.0,1,1,1,1,1,1,2
13250,209118,2019,22.7338,2,1,1,1,1,3,2
13251,209120,2019,32.3389,2,1,1,1,1,1,2
13252,209121,2019,23.359,2,1,1,1,1,2,2
13253,209122,2019,20.5878,1,1,1,1,1,2,2
13254,209125,2019,35.4706,2,1,1,1,1,2,2
13255,209128,2019,20.9033,1,1,1,1,1,4,2
13256,209130,2019,22.6593,2,1,1,1,1,2,2
13257,209131,2019,23.6208,2,1,1,1,1,3,2
13258,209132,2019,23.2284,2,1,1,1,1,1,2
13259,209133,2019,23.8568,1,1,1,1,2,2,2
13260,209134,2019,36.5702,1,1,1,1,1,3,2
13261,209135,2019,18.9012,2,1,1,1,1,3,2
13262,209139,2019,25.4463,2,2,1,2,1,3,2
13263,209140,2019,24.4376,2,1,1,1,1,3,2
13264,209141,2019,20.0417,2,1,1,1,2,1,2
13265,209147,2019,17.5,1,1,1,1,1,4,2
13266,209148,2019,20.827,2,3,4,3,2,1,2
13267,209150,2019,21.5586,2,1,1,1,1,1,2
13268,209151,2019,33.8619,1,1,1,1,1,1,2
13269,209152,2019,32.2118,1,1,1,1,1,1,2
13270,209153,2019,17.8955,2,1,1,1,1,1,2
13271,209154,2019,21.4759,2,1,1,1,1,1,2
13272,209155,2019,22.4782,2,1,1,1,1,1,2
13273,209156,2019,21.2169,1,2,1,2,1,1,2
13274,209157,2019,23.7456,2,2,3,2,1,1,2
13275,209158,2019,24.5201,1,1,1,1,1,1,2
13276,209159,2019,24.3811,2,5,6,5,6,1,2
13277,209161,2019,21.5209,2,1,1,1,1,4,2
13278,209162,2019,30.1551,2,1,1,1,1,1,2
13279,209163,2019,26.9043,2,2,2,2,3,1,2
13280,209164,2019,18.1864,1,1,1,1,1,2,2
13281,209165,2019,21.7006,2,1,1,1,1,4,2
13282,209166,2019,25.2006,2,4,5,4,1,4,2
13283,209167,2019,24.589,2,1,1,1,1,2,2
13284,209170,2019,25.4651,2,1,1,1,1,3,2
13285,209172,2019,22.4429,1,1,1,1,1,3,2
13286,209173,2019,28.68,2,6,7,6,1,3,2
13287,209174,2019,20.7347,2,1,1,1,2,3,2
13288,209175,2019,22.2171,2,6,7,6,3,3,2
13289,209176,2019,16.6612,2,1,1,1,1,3,2
13290,209177,2019,30.7994,2,1,1,1,1,3,2
13291,209179,2019,18.7813,1,1,1,1,2,1,2
13292,209180,2019,38.4533,2,3,1,3,1,2,2
13293,209182,2019,18.6085,2,1,1,1,1,1,2
13294,209183,2019,29.0225,2,2,1,2,2,3,2
13295,209184,2019,25.0255,2,2,1,2,1,1,2
13296,209186,2019,21.8671,2,1,1,1,4,1,2
13297,209188,2019,20.0417,2,1,1,1,1,1,2
13298,209189,2019,20.4618,2,1,1,1,1,1,2
13299,209190,2019,17.8955,2,1,1,1,1,1,2
13300,209191,2019,25.7338,1,1,1,1,1,1,2
13301,209192,2019,24.2507,2,1,1,1,1,3,2
13302,209194,2019,17.8955,2,1,1,1,6,3,2
13303,209195,2019,21.6728,1,1,1,1,1,1,2
13304,209196,2019,25.5848,2,1,1,1,1,3,2
13305,209197,2019,21.3754,2,1,1,1,1,1,2
13306,209198,2019,20.5353,1,1,1,1,1,1,2
13307,209199,2019,35.2175,1,5,6,5,1,1,2
13308,209200,2019,18.9012,1,1,1,1,1,3,2
13309,209201,2019,20.7347,2,1,1,1,1,2,2
13310,209202,2019,20.9033,2,3,1,3,1,2,2
13311,209203,2019,32.1543,1,1,1,1,1,2,2
13312,209204,2019,24.6244,2,1,1,1,1,2,2
13313,209205,2019,26.4866,2,2,3,2,1,2,2
13314,209207,2019,19.322,1,1,1,1,1,2,2
13315,209209,2019,21.4746,2,2,2,2,3,1,2
13316,209211,2019,28.2526,4,1,1,1,1,1,2
13317,209212,2019,25.3409,1,1,1,1,1,4,2
13318,209213,2019,19.1053,1,1,1,1,1,3,2
13319,209214,2019,17.9483,1,1,1,1,1,1,2
13320,209215,2019,28.8912,1,3,1,3,6,4,2
13321,209218,2019,18.6119,2,1,1,1,1,1,2
13322,209221,2019,27.7743,2,1,1,1,5,4,2
13323,209222,2019,23.3029,2,1,1,1,1,4,2
13324,209223,2019,19.7033,1,1,1,1,1,1,2
13325,209224,2019,28.9003,2,1,1,1,1,1,2
13326,209225,2019,24.5601,2,1,1,1,1,1,2
13327,209226,2019,27.2812,1,1,1,1,1,3,2
13328,209227,2019,22.2872,2,1,1,1,1,4,2
13329,209228,2019,25.92,2,1,1,1,1,1,2
13330,209229,2019,22.3476,2,1,1,1,1,4,2
13331,209230,2019,22.4986,2,1,1,1,1,3,2
13332,209231,2019,23.8581,2,1,1,1,1,2,2
13333,209232,2019,26.0573,1,1,1,1,1,2,2
13334,209234,2019,23.3242,2,1,1,1,1,2,2
13335,209235,2019,24.1071,1,1,1,1,2,2,2
13336,209236,2019,28.1682,2,1,1,1,1,3,2
13337,209237,2019,26.5228,2,1,1,1,1,3,2
13338,209239,2019,30.7994,1,1,1,1,1,4,2
13339,209243,2019,23.6208,2,1,1,1,1,1,2
13340,209244,2019,22.4012,2,1,1,1,1,4,2
13341,209245,2019,24.5201,2,1,1,1,1,2,2
13342,209247,2019,20.0074,2,1,1,1,1,1,2
13343,209248,2019,19.9967,2,1,1,1,1,1,2
13344,209249,2019,19.0988,1,1,1,1,1,1,2
13345,209250,2019,20.0117,2,1,1,1,1,1,2
13346,209252,2019,23.3029,1,1,1,1,1,1,2
13347,209253,2019,25.92,1,3,1,3,1,2,2
13348,209254,2019,22.821,1,3,1,3,1,1,2
13349,209255,2019,21.2067,2,1,1,1,1,1,2
13350,209258,2019,20.9455,2,1,1,1,1,1,2
13351,209259,2019,20.0417,2,1,1,1,1,1,2
13352,209260,2019,23.6208,2,1,1,1,1,3,2
13353,209261,2019,22.191,1,1,1,1,1,1,2
13354,209263,2019,23.0988,2,1,1,1,1,1,2
13355,209265,2019,20.0893,2,4,5,4,4,1,2
13356,209266,2019,28.8816,2,1,1,1,1,4,2
13357,209267,2019,21.7006,2,1,1,1,1,1,2
13358,209268,2019,26.4117,2,1,1,1,1,1,2
13359,209269,2019,24.3287,2,1,1,1,2,1,2
13360,209270,2019,23.5433,1,1,1,1,1,1,2
13361,209271,2019,19.4765,4,4,5,4,5,4,2
13362,209272,2019,16.4959,2,1,1,1,1,4,2
13363,209274,2019,26.0525,2,1,1,1,1,3,2
13364,209276,2019,20.7581,1,5,4,5,1,1,2
13365,209277,2019,20.7581,1,1,1,1,1,4,2
13366,209278,2019,20.4048,2,1,1,1,5,3,2
13367,209279,2019,21.6978,1,1,1,1,1,1,2
13368,209280,2019,24.6582,1,1,1,1,1,3,2
13369,209281,2019,19.7033,2,1,1,1,1,1,2
13370,209282,2019,30.6267,1,1,1,1,1,1,2
13371,209283,2019,18.6119,2,1,1,1,1,1,2
13372,209284,2019,23.2972,2,1,1,1,2,2,2
13373,209286,2019,27.5853,1,1,1,1,1,4,2
13374,209287,2019,38.2441,1,1,1,1,2,1,2
13375,209289,2019,20.2994,2,1,1,1,1,1,2
13376,209290,2019,21.0,1,2,1,2,1,3,2
13377,209291,2019,19.6996,2,1,1,1,1,3,2
13378,209292,2019,28.7948,2,3,4,3,1,1,2
13379,209293,2019,34.5397,2,2,1,2,1,3,2
13380,209294,2019,16.9309,2,1,1,1,1,1,2
13381,209295,2019,18.9448,1,1,1,1,1,1,2
13382,209297,2019,16.6612,2,1,1,1,1,1,2
13383,209298,2019,23.1936,2,1,1,1,1,1,2
13384,209299,2019,37.0286,2,5,6,5,1,1,2
13385,209300,2019,25.7701,2,1,1,1,1,1,2
13386,209301,2019,20.0417,2,1,1,1,1,1,2
13387,209302,2019,31.4183,2,1,1,1,1,1,2
13388,209303,2019,20.8576,1,1,1,1,1,4,2
13389,209304,2019,23.7438,2,1,1,1,1,1,2
13390,209305,2019,23.0255,2,1,1,1,1,1,2
13391,209309,2019,23.7438,2,3,4,3,2,1,2
13392,209314,2019,30.7789,2,1,1,1,1,1,2
13393,209316,2019,28.6327,2,1,1,1,1,1,2
13394,209319,2019,21.4759,2,4,3,4,1,1,2
13395,209320,2019,20.8936,1,2,2,2,1,3,2
13396,209321,2019,21.9723,1,2,1,2,2,1,2
13397,209323,2019,22.191,2,1,1,1,1,1,2
13398,209324,2019,21.2169,2,5,6,5,1,3,2
13399,209326,2019,20.8264,1,1,1,1,1,1,2
13400,209327,2019,22.4986,2,1,1,1,1,3,2
13401,209328,2019,37.9259,2,3,2,3,2,3,2
13402,209329,2019,25.0058,2,1,1,1,1,3,2
13403,209330,2019,30.7315,2,1,1,1,1,1,2
13404,209331,2019,25.4256,6,7,6,7,1,1,2
13405,209332,2019,17.7731,2,1,1,1,1,1,2
13406,209335,2019,24.7993,2,2,1,2,1,1,2
13407,209336,2019,34.358,2,1,1,1,1,2,2
13408,209337,2019,22.195,1,1,1,1,1,4,2
13409,209338,2019,18.5143,1,2,1,2,2,4,2
13410,209339,2019,26.4117,2,1,1,1,1,3,2
13411,209340,2019,19.2555,2,1,1,1,1,1,2
13412,209341,2019,22.2171,2,1,1,1,1,1,2
13413,209342,2019,21.9945,1,1,1,1,1,1,2
13414,209343,2019,21.9753,2,6,6,6,5,1,2
13415,209345,2019,27.7191,2,4,4,4,1,1,2
13416,209346,2019,21.1607,1,1,1,1,1,4,2
13417,209347,2019,25.1804,2,1,1,1,1,1,2
13418,209348,2019,23.0255,2,1,1,1,1,1,2
13419,209351,2019,29.9058,2,5,6,5,1,1,2
13420,209355,2019,18.1864,1,3,2,3,1,3,2
13421,209358,2019,23.7033,2,1,1,1,1,3,2
13422,209359,2019,20.7581,2,1,1,1,1,3,2
13423,209360,2019,26.4117,2,1,1,1,1,3,2
13424,209362,2019,28.8789,1,1,1,1,1,3,2
13425,209364,2019,32.2118,1,1,1,1,1,3,2
13426,209365,2019,32.2006,2,1,1,1,1,3,2
13427,209366,2019,25.2006,1,1,1,1,1,1,2
13428,209367,2019,21.7356,1,1,1,1,1,4,2
13429,209368,2019,24.1071,2,3,1,3,3,4,2
13430,209369,2019,21.7618,2,2,1,2,1,1,2
13431,209371,2019,23.7994,2,1,1,1,1,1,2
13432,209372,2019,17.4279,2,3,4,3,1,1,2
13433,209373,2019,28.4452,2,2,1,2,1,2,2
13434,209375,2019,19.911,2,1,1,1,1,1,2
13435,209377,2019,27.1998,1,2,1,2,1,1,2
13436,209378,2019,28.0,2,3,3,3,1,1,2
13437,209379,2019,21.6122,2,3,4,3,1,1,2
13438,209380,2019,28.1404,2,2,1,2,1,1,2
13439,209381,2019,20.2994,2,1,1,1,1,4,2
13440,209382,2019,27.1702,1,4,3,4,2,1,2
13441,209383,2019,19.2169,2,2,1,2,1,1,2
13442,209384,2019,20.5606,2,1,1,1,1,3,2
13443,209385,2019,16.7994,2,1,1,1,1,4,2
13444,209386,2019,34.3641,2,2,2,2,1,2,2
13445,209387,2019,20.0417,1,1,1,1,1,1,2
13446,209389,2019,18.6119,1,4,1,4,1,1,2
13447,209390,2019,23.0621,2,1,1,1,1,1,2
13448,209391,2019,37.1312,2,1,1,1,1,2,2
13449,209392,2019,23.6208,2,4,4,4,1,1,2
13450,209393,2019,23.2972,2,2,1,2,1,1,2
13451,209394,2019,26.2411,2,1,1,1,1,4,2
13452,209395,2019,25.0058,1,1,1,1,1,1,2
13453,209396,2019,19.8802,2,1,1,1,1,1,2
13454,209397,2019,17.59,1,1,1,1,1,1,2
13455,209399,2019,24.1579,1,1,1,1,1,3,2
13456,209401,2019,27.3906,2,1,1,1,1,1,2
13457,209402,2019,24.2507,1,1,1,1,1,1,2
13458,209404,2019,24.3287,1,1,1,1,1,3,2
13459,209405,2019,23.4658,1,1,1,1,1,3,2
13460,209406,2019,31.5494,1,1,1,1,1,1,2
13461,209407,2019,22.5303,3,4,5,4,2,1,2
13462,209408,2019,21.6728,2,1,1,1,1,3,2
13463,209409,2019,32.2693,2,2,1,2,1,1,2
13464,209410,2019,25.7643,2,1,1,1,1,1,2
13465,209412,2019,22.6021,1,1,1,1,1,1,2
13466,209415,2019,23.2972,2,1,1,1,1,1,2
13467,209416,2019,20.0893,2,1,1,1,1,1,2
13468,209417,2019,22.6202,1,1,1,1,1,1,2
13469,209418,2019,21.6978,2,1,1,1,1,1,2
13470,209420,2019,22.2171,2,3,4,3,2,1,2
13471,209421,2019,25.6229,3,7,7,7,2,3,2
13472,209422,2019,24.3857,2,1,1,1,1,4,2
13473,209424,2019,31.1053,1,1,1,1,1,4,2
13474,209425,2019,27.5917,2,1,1,1,1,4,2
13475,209426,2019,23.2284,1,1,1,1,1,1,2
13476,209427,2019,21.2067,2,2,1,2,1,1,2
13477,209428,2019,21.9415,1,2,1,2,1,4,2
13478,209429,2019,14.4488,2,1,1,1,1,1,2
13479,209430,2019,25.1788,2,2,2,2,1,2,2
13480,209431,2019,27.8611,2,1,1,1,1,1,2
13481,209432,2019,25.9012,1,1,1,1,1,3,2
13482,209433,2019,20.4048,2,1,1,1,1,3,2
13483,209434,2019,18.9448,2,1,1,1,1,3,2
13484,209435,2019,17.6275,2,1,1,1,1,1,2
13485,209438,2019,20.0185,1,3,1,3,3,1,2
13486,209439,2019,28.3404,1,1,1,1,1,3,2
13487,209440,2019,29.2344,2,1,1,1,1,3,2
13488,209441,2019,20.4618,1,1,1,1,1,1,2
13489,209442,2019,24.5201,2,1,1,1,1,1,2
13490,209444,2019,23.1936,2,3,1,3,1,1,2
13491,209445,2019,22.9584,2,2,1,2,1,2,2
13492,209446,2019,21.8671,2,1,1,1,1,3,2
13493,209447,2019,34.358,2,1,1,1,1,3,2
13494,209448,2019,20.2994,2,2,1,2,1,1,2
13495,209449,2019,36.1003,1,3,3,3,1,2,2
13496,209450,2019,21.5595,2,1,1,1,1,1,2
13497,209451,2019,24.7809,1,1,1,1,1,1,2
13498,209454,2019,21.0665,2,1,1,1,1,2,2
13499,209455,2019,20.0204,2,1,1,1,1,2,2
13500,209457,2019,22.1329,2,3,4,3,1,1,2
13501,209458,2019,19.911,2,1,1,1,1,4,2
13502,209459,2019,21.2067,2,1,1,1,1,1,2
13503,209460,2019,20.0893,2,1,1,1,1,1,2
13504,209462,2019,25.4815,2,2,1,2,1,1,2
13505,209463,2019,23.0379,1,1,1,1,1,2,2
13506,209464,2019,26.8408,1,1,1,1,1,2,2
13507,209467,2019,22.4593,2,1,1,1,1,3,2
13508,209468,2019,25.759,2,3,2,3,1,4,2
13509,209469,2019,19.4024,2,1,1,1,2,4,2
13510,209470,2019,17.2664,2,1,1,1,1,4,2
13511,209471,2019,36.8144,2,1,1,1,1,2,2
13512,209472,2019,28.7006,1,1,1,1,1,1,2
13513,209473,2019,23.1015,2,1,1,1,1,2,2
13514,209474,2019,17.7809,2,1,1,1,1,1,2
13515,209475,2019,24.3811,2,1,1,1,1,3,2
13516,209481,2019,31.1535,1,1,1,1,1,3,2
13517,209484,2019,20.995,2,3,3,3,2,3,2
13518,209488,2019,22.7338,2,3,2,3,5,2,2
13519,209490,2019,23.1628,2,1,1,1,1,1,2
13520,209491,2019,27.5067,2,2,2,2,2,1,2
13521,209492,2019,21.6728,1,1,1,1,1,4,2
13522,209493,2019,22.6612,2,2,1,2,1,3,2
13523,209496,2019,17.4279,2,1,1,1,1,1,2
13524,209497,2019,23.7033,2,1,1,1,4,1,2
13525,209499,2019,21.1874,1,1,1,1,1,2,2
13526,209500,2019,37.9259,2,4,4,4,5,1,2
13527,209501,2019,30.1551,2,3,2,3,1,1,2
13528,209502,2019,20.7581,2,3,1,3,1,1,2
13529,209504,2019,31.8433,1,2,1,2,1,4,2
13530,209506,2019,28.9856,2,1,1,1,1,1,2
13531,209507,2019,23.359,1,1,1,1,1,3,2
13532,209508,2019,24.9917,2,1,1,1,1,3,2
13533,209509,2019,26.4117,1,1,1,1,2,1,2
13534,209510,2019,29.4012,1,1,1,1,1,3,2
13535,209512,2019,20.7191,1,1,1,1,1,1,2
13536,209513,2019,26.31,1,1,1,1,1,1,2
13537,209514,2019,20.3081,1,1,1,1,1,2,2
13538,209515,2019,25.9012,2,1,1,1,1,4,2
13539,209516,2019,30.3641,1,3,4,3,1,4,2
13540,209518,2019,26.8246,2,1,1,1,1,3,2
13541,209519,2019,26.6325,4,1,1,1,1,3,2
13542,209520,2019,19.8802,1,1,1,1,1,2,2
13543,209521,2019,21.053,2,1,1,1,1,1,2
13544,209522,2019,24.8047,2,1,1,1,1,3,2
13545,209524,2019,34.8592,2,1,1,1,1,3,2
13546,209526,2019,22.9599,1,1,1,1,1,4,2
13547,209528,2019,30.8001,1,1,1,1,1,3,2
13548,209529,2019,22.0458,2,1,1,1,1,4,2
13549,209530,2019,19.9967,2,2,2,2,1,1,2
13550,209531,2019,21.0318,2,3,1,3,3,1,2
13551,209533,2019,24.589,2,1,1,1,1,1,2
13552,209534,2019,16.3905,1,1,1,1,1,2,2
13553,209537,2019,29.5533,2,1,1,1,1,3,2
13554,209539,2019,20.7232,2,1,1,1,1,1,2
13555,209543,2019,17.5816,2,1,1,1,1,1,2
13556,209544,2019,29.3492,2,1,1,1,1,3,2
13557,209546,2019,23.2284,2,1,1,1,1,2,2
13558,209548,2019,19.3992,2,1,1,1,1,1,2
13559,209553,2019,21.7731,2,1,1,1,1,4,2
13560,209554,2019,21.8671,1,1,1,1,1,2,2
13561,209556,2019,25.1804,2,1,1,1,1,2,2
13562,209562,2019,19.5083,2,1,1,1,1,2,2
13563,209563,2019,25.92,2,2,1,2,1,1,2
13564,209565,2019,17.6088,1,1,1,1,1,1,2
13565,209567,2019,25.0058,2,2,1,2,1,3,2
13566,209569,2019,27.5676,2,1,1,1,1,3,2
13567,209571,2019,25.7701,2,1,1,1,1,3,2
13568,209575,2019,23.6996,2,1,1,1,1,1,2
13569,209578,2019,22.4012,1,1,1,1,1,2,2
13570,209579,2019,21.8395,2,1,1,1,1,3,2
13571,209580,2019,23.9414,2,1,1,1,1,3,2
13572,209581,2019,20.7197,2,1,1,1,1,4,2
13573,209582,2019,48.8611,1,1,1,1,3,1,2
13574,209583,2019,29.7336,2,1,1,1,2,4,2
13575,209585,2019,31.391,1,1,1,1,1,1,2
13576,209588,2019,25.7643,2,1,1,1,1,3,2
13577,209590,2019,19.4828,1,1,1,1,1,1,2
13578,209592,2019,21.2169,1,1,1,1,1,3,2
13579,209598,2019,30.0837,1,1,1,1,1,3,2
13580,209600,2019,22.7578,2,1,1,1,1,1,2
13581,209601,2019,28.0,2,1,1,1,1,2,2
13582,209605,2019,36.4012,2,1,1,1,1,1,2
13583,209606,2019,20.3171,2,2,1,2,1,1,2
13584,209607,2019,22.4012,1,3,2,3,1,1,2
13585,209608,2019,21.4697,2,1,1,1,1,1,2
13586,209609,2019,23.0255,2,4,4,4,1,1,2
13587,209611,2019,23.908,1,1,1,1,1,1,2
13588,209612,2019,20.5802,1,3,2,3,1,1,2
13589,209613,2019,30.7789,2,3,2,3,1,1,2
13590,209614,2019,20.3289,2,3,4,3,1,1,2
13591,209615,2019,25.9121,1,1,1,1,1,1,2
13592,209616,2019,24.5,2,2,1,2,1,1,2
13593,209617,2019,20.7191,2,1,1,1,1,1,2
13594,209618,2019,19.7285,2,1,1,1,1,1,2
13595,209619,2019,23.6253,1,1,1,1,1,2,2
13596,209621,2019,23.0255,2,4,4,4,1,1,2
13597,209622,2019,20.7347,1,2,2,2,1,1,2
13598,209624,2019,22.3251,2,1,1,1,1,4,2
13599,209625,2019,24.5201,1,1,1,1,1,1,2
13600,209627,2019,30.8082,1,1,1,1,1,1,2
13601,209630,2019,21.7618,4,1,1,1,1,1,2
13602,209631,2019,19.8931,2,1,1,1,1,3,2
13603,209632,2019,28.0397,1,2,1,2,1,1,2
13604,209633,2019,19.7033,2,1,1,1,1,1,2
13605,209635,2019,21.9415,2,2,3,2,1,1,2
13606,209637,2019,21.9201,2,3,4,3,1,1,2
13607,209638,2019,23.2465,2,2,2,2,1,1,2
13608,209639,2019,23.0988,2,2,1,2,1,1,2
13609,209640,2019,22.6194,2,1,1,1,1,1,2
13610,209641,2019,22.6612,2,2,3,2,1,1,2
13611,209642,2019,31.1053,1,1,1,1,1,1,2
13612,209643,2019,25.1142,2,1,1,1,1,1,2
13613,209644,2019,35.2175,1,4,5,4,1,1,2
13614,209646,2019,21.2667,6,7,7,7,6,1,2
13615,209647,2019,20.8288,2,1,1,1,1,1,2
13616,209649,2019,29.12,2,1,1,1,1,4,2
13617,209650,2019,23.7994,2,3,4,3,1,1,2
13618,209651,2019,25.2006,2,5,4,5,1,1,2
13619,209653,2019,25.1142,2,1,1,1,1,4,2
13620,209654,2019,18.8339,2,2,2,2,1,1,2
13621,209655,2019,31.2082,1,1,1,1,1,1,2
13622,209656,2019,21.8671,1,1,1,1,1,3,2
13623,209657,2019,20.7347,2,1,1,1,1,1,2
13624,209659,2019,18.6085,2,4,3,4,1,1,2
13625,209661,2019,25.3295,2,1,1,1,1,1,2
13626,209662,2019,31.8313,1,1,1,1,2,4,2
13627,209663,2019,25.7701,2,2,2,2,1,1,2
13628,209664,2019,28.125,1,4,1,4,1,4,2
13629,209665,2019,20.5353,2,2,1,2,1,1,2
13630,209666,2019,25.1142,1,1,1,1,1,3,2
13631,209668,2019,19.911,2,1,1,1,1,3,2
13632,209670,2019,23.8726,2,1,1,1,1,1,2
13633,209671,2019,15.32,1,1,1,1,1,1,2
13634,209672,2019,21.216,2,1,1,1,1,3,2
13635,209675,2019,25.7701,2,1,1,1,3,3,2
13636,209678,2019,34.3641,1,1,1,1,1,4,2
13637,209680,2019,21.6728,2,3,1,3,1,3,2
13638,209681,2019,25.1556,2,2,1,2,1,1,2
13639,209682,2019,32.9283,6,1,1,1,5,4,2
13640,209683,2019,19.0997,1,1,1,1,1,3,2
13641,209684,2019,21.2169,2,1,1,1,1,3,2
13642,209685,2019,21.6728,2,2,1,2,1,3,2
13643,209686,2019,18.3401,2,1,1,1,1,3,2
13644,209688,2019,38.4533,2,2,1,2,1,4,2
13645,209689,2019,32.0847,2,5,6,5,1,2,2
13646,209691,2019,18.8339,1,1,1,1,1,1,2
13647,209693,2019,20.995,1,1,1,1,1,1,2
13648,209694,2019,25.4603,2,3,3,3,1,1,2
13649,209696,2019,24.3287,1,4,5,4,1,1,2
13650,209697,2019,18.3395,2,1,1,1,1,1,2
13651,209698,2019,24.3372,2,1,1,1,1,1,2
13652,209699,2019,28.4938,2,1,1,1,3,2,2
13653,209701,2019,20.2299,1,1,1,1,1,2,2
13654,209703,2019,44.7994,2,1,1,1,1,1,2
13655,209705,2019,18.3633,2,3,3,3,3,1,2
13656,209706,2019,27.3994,2,2,1,2,1,1,2
13657,209709,2019,24.8047,1,1,1,1,1,1,2
13658,209710,2019,19.4922,1,1,1,1,2,1,2
13659,209711,2019,18.8991,2,1,1,1,1,1,2
13660,209712,2019,37.7693,2,1,1,1,1,2,2
13661,209714,2019,26.8408,1,1,1,1,3,1,2
13662,209716,2019,25.3395,2,4,5,4,3,1,2
13663,209717,2019,22.9599,2,4,4,4,1,1,2
13664,209718,2019,29.7978,2,1,1,1,1,1,2
13665,209719,2019,17.9989,2,1,1,1,2,1,2
13666,209721,2019,20.1437,6,7,4,7,4,1,2
13667,209724,2019,35.3564,2,1,1,1,4,2,2
13668,209725,2019,30.7994,2,1,1,1,1,2,2
13669,209726,2019,25.9012,2,3,3,3,1,1,2
13670,209730,2019,25.7701,2,1,1,1,1,2,2
13671,209731,2019,32.9283,2,1,1,1,1,2,2
13672,209735,2019,18.5537,2,2,1,2,1,1,2
13673,209738,2019,21.2667,2,1,1,1,1,1,2
13674,209739,2019,19.7766,2,1,1,1,1,1,2
13675,209740,2019,19.6124,1,1,1,1,1,1,2
13676,209741,2019,21.598,2,1,1,1,2,3,2
13677,209742,2019,23.0988,2,2,2,2,1,4,2
13678,209744,2019,21.2169,2,2,2,2,1,4,2
13679,209745,2019,20.3081,2,1,1,1,1,1,2
13680,209746,2019,21.216,2,1,1,1,1,1,2
13681,209747,2019,19.3284,2,6,6,6,3,4,2
13682,209748,2019,20.0417,2,3,3,3,2,4,2
13683,209749,2019,21.0,2,1,1,1,1,4,2
13684,209750,2019,18.1598,1,2,1,2,1,4,2
13685,209751,2019,33.5988,1,1,1,1,1,1,2
13686,209753,2019,19.8931,1,1,1,1,1,2,2
