,index,year,bmi,Vape_Use,Physical_Activity,Television,Electronic_Devices,Grades,race,sex,weight,marijuana_use,cyber_bullied
29784,214892,2019,23.5433,1,1,1.0,4.0,2,1,1,68.04,2,2
29785,214893,2019,29.0989,2,4,3.0,3.0,1,1,1,87.09,2,2
29786,214894,2019,22.6338,2,7,1.0,0.0,1,1,1,55.79,2,2
29787,214900,2019,19.8438,1,5,0.5,0.5,1,1,1,50.8,2,2
29788,214902,2019,27.3207,1,0,2.0,2.0,3,3,1,77.11,2,1
29789,214903,2019,20.0893,2,0,2.0,3.0,3,1,1,56.7,2,2
29790,214910,2019,18.0484,2,2,0.5,0.5,1,1,1,52.16,2,2
29791,214911,2019,20.4863,2,4,0.5,2.0,1,1,1,54.43,2,2
29792,214912,2019,19.2932,1,5,0.0,0.0,1,4,1,51.26,1,2
29793,214916,2019,20.6094,2,4,0.5,0.0,1,1,1,50.8,2,2
29794,214918,2019,26.4308,2,2,0.0,2.0,3,1,1,63.5,2,2
29795,214919,2019,24.1579,1,3,2.0,3.0,3,3,1,65.77,1,2
29796,214920,2019,18.0332,2,3,1.0,3.0,1,4,1,44.45,2,2
29797,214921,2019,21.4759,2,1,2.0,2.0,1,1,1,65.77,2,2
29798,214922,2019,28.6575,2,2,2.0,5.0,2,4,1,78.02,2,2
29799,214924,2019,18.6505,1,0,1.0,0.0,2,4,1,43.09,2,2
29800,214925,2019,20.4048,1,5,0.0,0.0,2,1,1,58.97,2,2
29801,214926,2019,19.6319,2,3,3.0,3.0,1,1,1,52.16,2,2
29802,214927,2019,19.1367,2,6,0.0,0.0,1,3,1,47.17,2,2
29803,214928,2019,20.0893,1,5,2.0,4.0,1,3,1,56.7,1,2
29804,214929,2019,20.4048,1,3,0.5,0.0,1,1,1,58.97,1,2
29805,214930,2019,20.7197,1,7,2.0,0.0,2,1,1,59.88,1,2
29806,214931,2019,38.2774,2,6,0.0,2.0,1,2,1,94.35,1,2
29807,214932,2019,20.9982,2,5,1.0,5.0,1,1,1,55.79,2,1
29808,214933,2019,20.9573,1,0,0.5,3.0,7,1,1,50.35,1,2
29809,214934,2019,20.8264,1,6,1.0,2.0,3,3,1,56.7,1,2
29810,214935,2019,35.8838,2,5,1.0,0.0,1,3,1,88.45,2,2
29811,214936,2019,22.494,1,2,0.0,0.5,3,3,1,61.24,1,2
29812,214937,2019,25.6088,1,5,0.0,3.0,2,4,1,68.04,1,2
29813,214938,2019,23.5547,2,0,3.0,0.0,3,3,1,58.06,2,2
29814,214939,2019,21.3407,1,6,2.0,0.5,2,2,1,56.7,2,2
29815,214940,2019,20.9063,1,2,4.0,5.0,3,3,1,53.52,2,2
29816,214941,2019,24.1381,2,3,0.0,3.0,2,3,1,52.16,2,2
29817,214942,2019,21.4759,2,5,1.0,3.0,2,1,1,65.77,2,2
29818,214943,2019,22.7578,1,1,4.0,4.0,1,1,1,65.77,2,1
29819,214944,2019,30.2194,1,0,1.0,2.0,2,3,1,80.29,1,2
29820,214947,2019,24.1071,1,3,0.5,5.0,2,4,1,68.04,1,2
29821,214948,2019,29.0586,1,4,2.0,4.0,2,2,1,74.39,2,2
29822,214949,2019,18.5849,2,0,1.0,5.0,2,2,1,45.81,1,1
29823,214950,2019,20.7644,2,7,3.0,5.0,2,3,1,46.72,2,1
29824,214952,2019,18.25,1,2,0.0,4.0,1,1,1,46.72,1,2
29825,214953,2019,21.9723,1,2,3.0,2.0,1,1,1,63.5,1,2
29826,214954,2019,25.6088,2,3,0.5,3.0,2,4,1,68.04,2,2
29827,214955,2019,18.8339,1,5,0.5,0.0,1,1,1,54.43,1,1
29828,214956,2019,21.6172,1,2,3.0,5.0,3,3,1,55.34,1,2
29829,214958,2019,18.3287,1,0,0.0,0.0,4,1,1,49.9,1,1
29830,214959,2019,30.2102,1,2,2.0,5.0,2,1,1,72.58,2,1
29831,214961,2019,25.6088,2,5,0.5,0.5,1,3,1,68.04,2,2
29832,214965,2019,24.3269,2,2,0.0,2.0,2,2,1,66.23,2,1
29833,214966,2019,22.0219,1,0,2.0,4.0,2,3,1,58.51,1,2
29834,214967,2019,27.3114,1,5,0.0,0.0,3,1,1,78.93,1,2
29835,214968,2019,17.1272,2,7,0.5,0.0,1,1,1,51.26,2,2
29836,214969,2019,29.4454,2,3,4.0,0.0,1,2,1,72.58,2,2
29837,214970,2019,18.0963,1,7,0.5,0.0,2,1,1,48.08,1,1
29838,214971,2019,27.6406,2,5,1.0,5.0,2,2,1,70.76,2,2
29839,214973,2019,21.5234,1,0,5.0,0.0,2,2,1,51.71,1,2
29840,214976,2019,19.2391,2,2,0.0,2.0,1,1,1,44.45,2,2
29841,214977,2019,23.3906,2,6,1.0,2.0,2,1,1,59.88,2,2
29842,214978,2019,18.8031,1,5,1.0,4.0,2,1,1,53.07,1,2
29843,214979,2019,28.9917,1,0,0.0,0.0,3,2,1,78.93,1,2
29844,214981,2019,21.1611,2,1,3.0,1.0,2,1,1,52.16,2,2
29845,214982,2019,22.9584,1,7,2.0,1.0,2,1,1,70.31,2,2
29846,214983,2019,24.9917,1,0,0.0,0.0,1,1,1,68.04,1,2
29847,214984,2019,21.1446,2,1,0.0,5.0,2,1,1,50.8,2,2
29848,214985,2019,20.8936,2,3,2.0,0.0,1,4,1,58.97,2,2
29849,214987,2019,21.2617,2,7,4.0,5.0,2,2,1,54.43,2,2
29850,214988,2019,17.4732,2,2,0.5,3.0,1,3,1,40.37,2,2
29851,214989,2019,18.6782,2,7,0.0,1.0,1,1,1,53.98,2,2
29852,214990,2019,35.9288,2,1,0.0,3.0,2,2,1,83.01,2,2
29853,214991,2019,21.5017,1,4,2.0,0.5,2,1,1,62.14,2,2
29854,214992,2019,20.6155,2,0,0.0,2.0,1,1,1,47.63,2,2
29855,214993,2019,21.7107,1,5,0.5,2.0,1,1,1,52.16,2,2
29856,214995,2019,20.8264,2,6,0.0,1.0,2,1,1,56.7,2,2
29857,214996,2019,19.7033,2,3,2.0,1.0,1,1,1,58.97,2,2
29858,214999,2019,23.9,1,5,0.0,2.0,1,1,1,63.5,1,2
29859,215001,2019,23.0343,2,1,2.0,4.0,3,1,1,55.34,2,1
29860,215003,2019,23.2216,1,6,0.5,0.5,2,3,1,55.79,1,1
29861,215004,2019,36.8047,1,0,0.5,3.0,2,3,1,90.72,2,2
29862,215005,2019,39.3359,2,0,0.5,0.5,2,3,1,100.7,2,2
29863,215006,2019,30.7313,2,0,0.5,2.0,1,3,1,81.65,2,1
29864,215007,2019,22.97,1,3,1.0,0.5,1,3,1,53.07,1,2
29865,215008,2019,23.9239,2,7,0.5,4.0,1,3,1,58.97,2,2
29866,215009,2019,19.8277,1,5,1.0,5.0,2,3,1,45.81,1,1
29867,215010,2019,22.6797,1,3,2.0,2.0,2,1,1,58.06,1,1
29868,215011,2019,22.6556,1,7,0.5,0.5,2,1,1,54.43,1,2
29869,215012,2019,24.8448,1,5,2.0,3.0,3,1,1,61.24,2,2
29870,215014,2019,19.7576,1,2,0.0,0.0,3,1,1,62.6,1,2
29871,215015,2019,20.4863,2,3,0.0,5.0,1,4,1,54.43,2,2
29872,215016,2019,20.0893,2,1,4.0,3.0,2,1,1,56.7,2,2
29873,215017,2019,18.9507,1,3,1.0,2.0,2,3,1,50.35,1,2
29874,215019,2019,22.7578,1,7,3.0,5.0,1,1,1,65.77,1,1
29875,215020,2019,21.2617,1,0,2.0,2.0,3,4,1,54.43,1,1
29876,215021,2019,24.9275,1,4,1.0,0.5,1,1,1,66.23,1,1
29877,215022,2019,23.6253,1,3,0.5,0.5,1,4,1,66.68,1,2
29878,215023,2019,21.9945,1,3,3.0,0.5,3,1,1,59.88,1,2
29879,215025,2019,24.9114,1,0,0.0,0.0,2,2,1,70.31,1,2
29880,215026,2019,22.4512,1,6,0.0,5.0,2,1,1,55.34,1,1
29881,215027,2019,24.1071,1,2,4.0,1.0,1,1,1,68.04,1,1
29882,215029,2019,21.2617,2,6,2.0,1.0,2,1,1,54.43,2,2
29883,215030,2019,21.6978,2,6,3.0,0.0,1,1,1,61.24,2,2
29884,215031,2019,20.375,2,7,3.0,2.0,1,1,1,52.16,2,2
29885,215032,2019,23.0352,1,4,0.0,0.0,1,1,1,58.97,2,1
29886,215033,2019,20.6155,1,0,2.0,0.5,2,1,1,47.63,1,1
29887,215034,2019,19.7669,1,0,4.0,0.0,2,1,1,55.79,1,1
29888,215035,2019,17.7422,1,3,0.5,0.5,2,3,1,39.92,1,1
29889,215036,2019,18.8283,2,5,0.5,3.0,1,4,1,51.26,2,1
29890,215037,2019,33.7514,2,3,3.0,5.0,2,2,1,95.26,2,2
29891,215038,2019,22.195,2,0,0.0,0.0,6,1,1,58.97,2,2
29892,215039,2019,29.2344,2,7,0.0,0.5,1,1,1,74.84,2,2
29893,215040,2019,27.1998,2,3,5.0,5.0,7,1,1,86.18,2,2
29894,215041,2019,20.6094,1,0,2.0,4.0,1,1,1,50.8,1,2
29895,215042,2019,21.7928,1,3,3.0,2.0,7,1,1,50.35,1,1
29896,215043,2019,22.7338,1,7,0.5,3.0,1,1,1,68.04,1,2
29897,215044,2019,25.6914,1,3,2.0,0.5,1,2,1,65.77,1,2
29898,215045,2019,19.12,1,3,0.0,1.0,1,1,1,50.8,2,2
29899,215046,2019,18.7716,1,5,3.0,1.0,1,1,1,46.27,2,1
29900,215048,2019,28.3232,1,0,0.0,0.0,3,3,1,77.11,1,2
29901,215049,2019,28.6327,2,2,5.0,5.0,2,2,1,90.72,1,2
29902,215050,2019,32.0216,2,4,3.0,0.5,1,2,1,78.93,1,2
29903,215051,2019,20.375,2,7,2.0,4.0,1,1,1,52.16,1,2
29904,215052,2019,25.2006,2,3,0.5,2.0,1,1,1,81.65,2,2
29905,215053,2019,34.5294,1,2,0.5,5.0,3,4,1,99.79,2,1
29906,215054,2019,24.0977,1,6,0.5,0.5,1,1,1,61.69,1,2
29907,215056,2019,20.4048,1,0,2.0,4.0,2,1,1,58.97,1,1
29908,215057,2019,34.3214,2,7,3.0,3.0,2,1,1,93.44,2,2
29909,215058,2019,27.4894,2,0,0.5,5.0,2,1,1,74.84,2,2
29910,215059,2019,22.3476,2,6,0.0,3.0,1,1,1,74.84,2,2
29911,215060,2019,20.4048,1,6,0.0,1.0,1,3,1,58.97,1,2
29912,215061,2019,17.8823,1,2,0.5,2.0,2,1,1,53.52,2,2
29913,215062,2019,25.1142,2,1,3.0,0.0,1,1,1,72.58,1,2
29914,215063,2019,19.3045,1,4,0.0,0.0,1,3,1,55.79,1,2
29915,215064,2019,20.7305,2,7,0.5,0.0,1,1,1,53.07,2,2
29916,215065,2019,19.6194,2,6,0.5,2.0,1,1,1,56.7,2,2
29917,215066,2019,23.5587,2,2,0.0,2.0,1,4,1,54.43,2,2
29918,215067,2019,18.2171,2,3,2.0,3.0,2,1,1,55.79,2,2
29919,215068,2019,26.2089,1,2,2.0,5.0,3,3,1,58.97,2,1
29920,215069,2019,25.8647,2,0,0.0,4.0,1,1,1,62.14,2,2
29921,215070,2019,18.2006,2,0,0.5,2.0,1,1,1,58.97,2,2
29922,215071,2019,23.9927,2,0,0.0,4.0,1,2,1,65.32,2,2
29923,215072,2019,22.6797,2,0,1.0,0.0,2,1,1,58.06,2,2
29924,215073,2019,25.6088,1,7,0.0,0.0,2,1,1,68.04,1,2
29925,215074,2019,18.7813,1,0,2.0,4.0,3,1,1,49.9,1,2
29926,215075,2019,21.2617,1,0,1.0,3.0,1,2,1,54.43,1,2
29927,215076,2019,29.2653,1,0,0.5,3.0,2,1,1,70.31,1,2
29928,215078,2019,19.285,1,7,2.0,2.0,2,1,1,54.43,1,2
29929,215079,2019,18.0963,1,5,2.0,0.0,2,1,1,48.08,1,2
29930,215081,2019,23.0494,1,0,0.0,1.0,1,1,1,61.24,1,2
29931,215082,2019,20.6094,2,3,2.0,4.0,1,1,1,50.8,2,2
29932,215083,2019,18.6437,1,7,0.5,2.0,3,1,1,52.62,1,2
29933,215084,2019,21.2617,2,5,0.0,2.0,2,4,1,54.43,2,2
29934,215085,2019,20.8264,1,5,0.0,0.0,2,1,1,56.7,2,1
29935,215086,2019,19.9927,2,5,2.0,0.5,1,1,1,54.43,2,2
29936,215087,2019,27.3207,1,5,3.0,3.0,2,1,1,77.11,1,2
29937,215088,2019,22.1778,1,3,3.0,4.0,4,1,1,49.9,1,2
29938,215089,2019,27.8783,1,4,5.0,5.0,2,1,1,64.41,1,1
29939,215091,2019,21.6978,1,5,1.0,0.0,2,1,1,61.24,1,1
29940,215092,2019,25.7157,1,7,5.0,5.0,3,4,1,72.58,1,2
29941,215093,2019,22.9584,2,3,2.0,0.0,3,1,1,70.31,2,2
29942,215096,2019,37.1312,1,0,0.0,5.0,2,1,1,111.13,2,2
29943,215097,2019,23.9239,2,0,5.0,4.0,2,1,1,58.97,2,2
29944,215098,2019,27.6963,1,0,5.0,0.0,3,1,1,84.82,1,1
29945,215099,2019,17.5378,1,1,0.5,4.0,2,1,1,39.46,2,2
29946,215100,2019,33.6641,1,5,3.0,3.0,2,3,1,86.18,1,2
29947,215101,2019,23.1855,2,7,0.0,2.0,1,1,1,57.15,1,2
29948,215102,2019,25.2663,1,7,5.0,5.0,2,4,1,67.13,1,2
29949,215103,2019,20.375,2,5,3.0,0.0,3,1,1,52.16,2,2
29950,215105,2019,27.989,1,5,0.0,5.0,1,4,1,76.2,2,2
29951,215107,2019,22.082,1,1,0.0,0.0,2,1,1,54.43,1,2
29952,215108,2019,24.9844,1,3,0.0,0.5,1,1,1,63.96,1,2
29953,215110,2019,39.2388,1,3,0.5,3.0,2,1,1,113.4,1,2
29954,215111,2019,26.0346,2,2,0.0,4.0,4,2,1,73.48,2,1
29955,215112,2019,20.375,1,7,3.0,0.0,4,1,1,52.16,1,1
29956,215113,2019,21.3407,2,7,0.0,0.0,4,2,1,56.7,2,2
29957,215115,2019,27.3176,2,2,2.0,2.0,3,2,1,72.58,2,2
29958,215116,2019,31.5857,1,2,4.0,0.0,1,2,1,83.92,1,2
29959,215117,2019,38.7055,2,0,2.0,2.0,1,4,1,92.99,1,2
29960,215118,2019,24.6582,1,6,2.0,4.0,3,3,1,60.78,1,2
29961,215121,2019,28.7663,1,2,4.0,0.5,2,1,1,81.19,1,1
29962,215122,2019,24.6582,2,3,0.5,4.0,3,2,1,60.78,2,2
29963,215123,2019,23.1822,2,5,0.0,5.0,1,3,1,52.16,2,2
29964,215124,2019,19.1589,2,5,0.5,5.0,1,4,1,52.16,2,2
29965,215125,2019,17.2419,1,5,0.5,4.0,3,1,1,45.81,1,1
29966,215126,2019,40.8191,1,4,3.0,5.0,2,1,1,111.13,2,2
29967,215127,2019,22.494,2,4,2.0,0.0,1,1,1,61.24,1,2
29968,215128,2019,20.375,1,1,3.0,5.0,2,2,1,52.16,1,2
29969,215130,2019,21.1611,2,7,2.0,2.0,2,1,1,52.16,2,2
29970,215131,2019,22.4986,2,6,2.0,2.0,3,1,1,63.5,2,2
29971,215132,2019,12.7065,1,4,0.0,0.0,3,1,1,44.91,1,2
29972,215133,2019,56.0346,1,1,0.0,3.0,2,1,1,161.94,1,1
29973,215134,2019,23.0494,1,2,0.5,0.0,3,1,1,61.24,1,2
29974,215135,2019,31.4918,1,0,0.0,0.0,3,1,1,63.5,1,2
29975,215136,2019,25.2663,1,7,0.5,5.0,2,1,1,67.13,1,2
29976,215138,2019,22.195,1,5,1.0,0.0,2,1,1,58.97,1,2
29977,215139,2019,28.3404,1,1,0.0,5.0,1,1,1,84.82,2,2
29978,215140,2019,24.9917,2,5,2.0,1.0,2,1,1,68.04,2,2
29979,215141,2019,20.4164,2,0,0.5,0.0,2,4,1,47.17,2,2
29980,215142,2019,20.4048,1,3,1.0,2.0,2,1,1,58.97,1,2
29981,215143,2019,19.4625,2,4,0.5,0.5,2,1,1,51.71,2,2
29982,215144,2019,21.5733,1,5,2.0,0.0,2,1,1,48.54,1,2
29983,215145,2019,20.4863,1,4,2.0,2.0,2,1,1,54.43,2,2
29984,215146,2019,25.2986,2,6,2.0,5.0,3,3,1,60.78,2,2
29985,215147,2019,23.4931,2,0,1.0,4.0,1,1,1,63.96,2,2
29986,215148,2019,23.7877,2,3,0.0,5.0,2,1,1,57.15,2,2
29987,215149,2019,19.6319,1,2,2.0,0.0,1,1,1,52.16,1,1
29988,215150,2019,20.4048,1,0,0.5,3.0,1,1,1,58.97,1,1
29989,215152,2019,39.2676,1,3,1.0,0.5,3,3,1,104.33,1,1
29990,215153,2019,31.2489,2,3,3.0,5.0,1,1,1,70.31,2,1
29991,215154,2019,21.3689,1,0,4.0,4.0,4,3,1,48.08,1,2
29992,215155,2019,38.3441,1,4,0.5,5.0,3,3,1,114.76,2,2
29993,215157,2019,20.9917,1,3,0.0,5.0,2,3,1,57.15,1,2
29994,215158,2019,20.0417,1,1,0.5,0.0,2,3,1,63.5,1,2
29995,215159,2019,21.5586,2,0,3.0,2.0,1,1,1,69.85,2,2
29996,215160,2019,16.0088,1,0,1.0,5.0,2,1,1,39.46,2,1
29997,215161,2019,17.543,1,0,0.5,1.0,2,1,1,44.91,2,1
29998,215162,2019,22.4986,2,3,0.5,0.0,1,3,1,63.5,2,2
29999,215163,2019,21.3477,1,4,3.0,5.0,2,3,1,52.62,1,2
30000,215165,2019,35.6789,1,3,2.0,1.0,1,2,1,100.7,2,2
30001,215166,2019,24.1911,2,3,0.0,1.0,1,3,1,54.43,2,2
30002,215167,2019,20.7644,2,5,1.0,3.0,2,3,1,46.72,2,2
30003,215168,2019,21.6602,1,3,1.0,2.0,2,3,1,58.97,1,2
30004,215169,2019,23.0352,1,3,1.0,2.0,2,1,1,58.97,1,2
30005,215170,2019,26.0346,1,0,3.0,3.0,1,1,1,73.48,1,2
30006,215171,2019,18.7813,2,0,1.0,0.0,2,4,1,49.9,2,2
30007,215172,2019,25.1602,1,4,1.0,0.0,2,2,1,64.41,1,2
30008,215173,2019,29.2517,2,0,0.5,0.0,3,3,1,82.56,1,2
30009,215174,2019,45.5,1,0,5.0,0.0,3,2,1,147.42,1,2
30010,215175,2019,33.3076,2,0,1.0,5.0,1,2,1,82.1,2,2
30011,215176,2019,35.3402,1,7,5.0,5.0,6,2,1,81.65,1,2
30012,215178,2019,23.9,1,7,0.5,5.0,1,2,1,63.5,2,2
30013,215179,2019,21.6172,1,7,2.0,2.0,1,2,1,55.34,1,2
30014,215180,2019,20.2442,2,0,3.0,3.0,1,1,1,49.9,2,2
30015,215181,2019,21.793,1,6,0.5,2.0,1,1,1,55.79,1,2
30016,215182,2019,18.3287,1,5,4.0,5.0,1,1,1,49.9,1,2
30017,215183,2019,25.6044,2,3,3.0,5.0,2,4,1,57.61,1,2
30018,215184,2019,20.0234,1,5,0.0,5.0,1,2,1,51.26,1,2
30019,215185,2019,20.4048,2,4,3.0,4.0,1,2,1,58.97,2,2
30020,215186,2019,18.3287,1,3,0.0,4.0,2,2,1,49.9,1,2
30021,215187,2019,19.8252,2,0,0.5,5.0,1,4,1,47.63,1,2
30022,215188,2019,22.9804,1,4,0.5,5.0,2,4,1,64.86,1,1
30023,215189,2019,20.77,2,1,3.0,2.0,1,2,1,49.9,1,2
30024,215190,2019,22.4986,1,7,0.0,3.0,1,1,1,63.5,1,2
30025,215192,2019,20.5711,1,6,0.5,2.0,1,1,1,58.06,1,2
30026,215193,2019,24.585,1,2,0.5,3.0,1,2,1,65.32,1,2
30027,215199,2019,19.9967,1,0,1.0,4.0,1,1,1,61.24,2,2
30028,215200,2019,25.1886,1,1,5.0,5.0,1,4,1,54.43,1,1
30029,215201,2019,23.3242,2,3,0.0,1.0,1,1,1,63.5,2,2
30030,215202,2019,19.9927,1,3,1.0,4.0,1,1,1,54.43,2,2
30031,215203,2019,20.3269,1,0,1.0,2.0,1,1,1,55.34,1,2
30032,215204,2019,26.8389,1,0,5.0,5.0,3,1,1,75.75,1,2
30033,215205,2019,22.195,1,2,3.0,2.0,1,1,1,58.97,2,2
30034,215206,2019,21.2617,1,1,0.0,0.0,1,1,1,54.43,1,2
30035,215207,2019,22.333,2,3,0.5,1.0,1,1,1,70.76,2,2
30036,215208,2019,21.2617,1,0,4.0,5.0,1,1,1,54.43,1,1
30037,215209,2019,17.0351,1,4,3.0,2.0,1,2,1,48.08,1,2
30038,215210,2019,38.2734,2,1,5.0,5.0,2,2,1,97.98,2,2
30039,215211,2019,24.1911,2,5,0.0,4.0,3,2,1,54.43,1,2
30040,215212,2019,18.6593,2,4,3.0,5.0,1,3,1,50.8,1,1
30041,215213,2019,25.5527,1,1,0.5,1.0,2,2,1,72.12,1,2
30042,215215,2019,18.0742,1,4,2.0,0.5,2,3,1,46.27,1,2
30043,215216,2019,22.6593,1,4,2.0,5.0,1,1,1,61.69,1,2
30044,215217,2019,19.285,1,2,3.0,4.0,1,1,1,54.43,1,2
30045,215218,2019,21.1903,2,0,3.0,3.0,1,1,1,61.24,2,2
30046,215219,2019,46.0951,1,4,1.0,5.0,1,1,1,122.47,1,2
30047,215220,2019,25.7643,1,5,2.0,2.0,1,1,1,77.11,1,1
30048,215221,2019,25.1142,1,6,1.0,0.5,1,1,1,72.58,2,2
30049,215222,2019,29.5898,1,2,3.0,2.0,1,1,1,75.75,2,2
30050,215223,2019,20.3169,2,0,0.5,2.0,1,1,1,53.98,2,2
30051,215224,2019,20.7305,1,0,0.5,3.0,1,1,1,53.07,1,1
30052,215225,2019,24.7544,1,7,0.5,5.0,3,1,1,65.77,1,2
30053,215226,2019,22.195,1,7,1.0,3.0,1,1,1,58.97,2,2
30054,215227,2019,22.1797,1,6,2.0,5.0,1,1,1,62.6,1,2
30055,215228,2019,17.7188,2,0,1.0,1.0,3,1,1,45.36,2,2
30056,215229,2019,17.7538,2,2,3.0,0.0,2,2,1,47.17,2,2
30057,215230,2019,24.3287,1,4,0.0,0.0,1,1,1,70.31,1,2
30058,215231,2019,24.6575,1,5,3.0,0.0,2,3,1,67.13,1,2
30059,215232,2019,20.4048,2,3,2.0,0.0,1,2,1,58.97,2,2
30060,215234,2019,18.4258,1,2,2.0,3.0,2,3,1,47.17,1,2
30061,215235,2019,22.2171,1,2,5.0,5.0,1,1,1,68.04,1,2
30062,215237,2019,19.2555,1,0,3.0,4.0,2,3,1,58.97,2,2
30063,215238,2019,20.2442,1,6,2.0,2.0,2,3,1,49.9,1,1
30064,215239,2019,28.68,2,3,0.0,4.0,7,3,1,76.2,2,2
30065,215241,2019,21.4759,1,5,5.0,5.0,1,3,1,65.77,1,2
30066,215242,2019,23.5547,2,4,1.0,0.5,1,1,1,58.06,2,2
30067,215243,2019,21.6172,1,1,3.0,0.0,1,2,1,55.34,1,2
30068,215244,2019,16.9032,2,0,1.0,5.0,2,3,1,44.91,2,2
30069,215245,2019,19.285,1,7,0.0,4.0,2,1,1,54.43,2,1
30070,215246,2019,20.9982,1,5,3.0,0.0,3,1,1,55.79,1,2
30071,215248,2019,43.9414,1,7,0.0,0.5,1,3,1,112.49,1,1
30072,215250,2019,32.9385,2,7,0.5,3.0,2,3,1,81.19,2,2
30073,215251,2019,25.4901,1,0,2.0,5.0,2,4,1,61.24,1,1
30074,215252,2019,24.9917,2,0,3.0,5.0,1,1,1,68.04,2,2
30075,215253,2019,16.2184,1,0,1.0,2.0,1,1,1,48.54,2,2
30076,215254,2019,38.2834,1,2,1.0,5.0,2,2,1,88.45,1,2
30077,215255,2019,33.0406,2,0,0.0,3.0,3,2,1,79.38,1,2
30078,215256,2019,25.7157,1,3,3.0,1.0,3,1,1,72.58,1,1
30079,215257,2019,21.1903,2,2,0.0,0.0,3,2,1,61.24,2,2
30080,215258,2019,24.1579,1,4,2.0,1.0,3,1,1,65.77,1,2
30081,215259,2019,23.3242,2,0,0.5,0.0,7,3,1,63.5,2,1
30082,215260,2019,28.3516,1,4,1.0,2.0,2,4,1,72.58,1,1
30083,215261,2019,25.6914,1,2,3.0,5.0,2,1,1,65.77,1,1
30084,215262,2019,26.1598,1,7,2.0,0.5,1,3,1,71.22,1,2
30085,215263,2019,29.157,1,5,1.0,1.0,2,1,1,79.38,2,2
30086,215265,2019,21.2617,2,3,2.0,5.0,1,1,1,54.43,2,2
30087,215269,2019,27.2178,1,5,1.0,0.0,2,1,1,61.24,1,2
30088,215271,2019,23.1589,2,0,1.0,0.0,2,2,1,63.05,2,2
30089,215272,2019,30.2154,2,5,2.0,2.0,1,1,1,85.28,2,2
30090,215273,2019,37.539,2,2,1.0,0.0,3,1,1,92.53,1,2
30091,215276,2019,20.4863,1,4,2.0,0.0,3,3,1,54.43,1,2
30092,215278,2019,19.1367,2,2,0.0,4.0,1,4,1,48.99,2,2
30093,215279,2019,18.9448,2,1,1.0,2.0,1,4,1,56.7,2,2
30094,215280,2019,17.543,2,3,0.0,2.0,1,1,1,44.91,2,2
30095,215281,2019,24.1065,2,4,0.5,5.0,2,4,1,59.42,2,2
30096,215282,2019,21.3407,1,7,0.5,0.0,2,3,1,56.7,2,1
30097,215283,2019,23.9239,1,7,3.0,5.0,2,3,1,58.97,1,2
30098,215286,2019,21.6609,2,5,2.0,0.5,1,4,1,62.6,2,2
30099,215287,2019,20.9573,1,0,0.0,3.0,1,4,1,50.35,2,2
30100,215288,2019,18.9936,1,6,1.0,1.0,3,1,1,51.71,1,2
30101,215289,2019,20.7305,1,1,0.0,0.5,1,4,1,53.07,1,2
30102,215290,2019,23.0352,1,0,4.0,1.0,2,1,1,58.97,2,2
30103,215291,2019,17.9269,2,2,0.0,3.0,2,4,1,47.63,2,2
30104,215292,2019,21.3361,1,5,0.0,0.0,3,4,1,51.26,2,2
30105,215293,2019,20.204,2,6,2.0,3.0,1,4,1,48.54,2,2
30106,215294,2019,18.6593,1,4,5.0,5.0,2,4,1,50.8,1,2
30107,215295,2019,16.5605,1,3,1.0,2.0,2,4,1,40.82,1,2
30108,215296,2019,21.9727,2,1,1.0,2.0,1,1,1,56.25,2,2
30109,215297,2019,19.0443,2,0,3.0,3.0,2,4,1,44,2,2
30110,215298,2019,33.4883,2,4,0.0,3.0,2,4,1,85.73,1,2
30111,215299,2019,18.3287,1,1,3.0,3.0,1,3,1,49.9,1,2
30112,215300,2019,24.9114,2,3,4.0,2.0,1,1,1,70.31,1,2
30113,215301,2019,22.6556,1,6,5.0,0.0,3,1,1,54.43,1,2
30114,215305,2019,18.6055,1,6,4.0,5.0,1,4,1,47.63,1,2
30115,215306,2019,23.5613,2,5,3.0,5.0,1,4,1,62.6,2,2
30116,215307,2019,22.1484,2,7,0.5,4.0,3,3,1,56.7,2,2
30117,215308,2019,18.6593,1,0,0.5,2.0,1,4,1,50.8,2,2
30118,215309,2019,21.6978,1,4,0.0,2.0,4,4,1,61.24,2,2
30119,215310,2019,24.9917,1,5,0.5,4.0,3,4,1,68.04,2,2
30120,215311,2019,18.4024,2,0,0.0,5.0,2,4,1,45.36,2,2
30121,215312,2019,20.0893,1,5,2.0,1.0,1,4,1,56.7,1,2
30122,215313,2019,16.4246,2,6,0.5,5.0,1,4,1,39.46,2,2
30123,215314,2019,37.0286,2,1,1.0,0.5,1,4,1,113.4,2,2
30124,215315,2019,19.8252,2,0,0.0,5.0,1,4,1,47.63,2,2
30125,215316,2019,22.082,2,2,0.5,1.0,1,3,1,54.43,2,2
30126,215318,2019,21.1607,1,3,0.0,5.0,3,3,1,57.61,2,2
30127,215321,2019,19.633,1,0,3.0,0.0,4,3,1,45.36,2,2
30128,215322,2019,34.6556,2,4,0.0,5.0,1,3,1,94.35,2,2
30129,215323,2019,22.6556,2,5,0.0,0.5,1,3,1,54.43,2,2
30130,215324,2019,19.448,2,0,0.0,5.0,5,2,1,54.89,1,2
30131,215325,2019,22.494,1,1,0.5,0.0,1,3,1,61.24,2,2
30132,215326,2019,17.8292,1,0,0.5,5.0,2,1,1,48.54,1,1
